Parcel,Year,Land_Assessment,Improvement_Assessment,Total_Assessment
70919223035,2019,101300,202800,304100
70919223043,2019,101300,195600,296900
70919223051,2019,101300,254700,356000
70919223069,2019,101300,143500,244800
70919223077,2019,101700,171300,273000
70919223085,2019,96800,167900,264700
70919223093,2019,103000,204900,307900
70919223100,2019,98400,164700,263100
70919223118,2019,98400,274000,372400
70919223126,2019,94000,285200,379200
70919223134,2019,103200,233600,336800
70919223142,2019,96800,191400,288200
70919223150,2019,101300,183800,285100
70919223168,2019,101300,103300,204600
70919223176,2019,101300,206200,307500
70919223184,2019,101300,194800,296100
70919223192,2019,100900,169800,270700
70919223209,2019,101300,223900,325200
70919223217,2019,101300,222800,324100
70919223225,2019,98400,196600,295000
70919224017,2019,101300,177400,278700
70919224025,2019,101300,175100,276400
70919224033,2019,101300,151000,252300
70919224041,2019,101300,195800,297100
70919224059,2019,101300,184100,285400
70919224067,2019,101300,165500,266800
70919224075,2019,101300,179100,280400
70919224083,2019,101300,172300,273600
70919224091,2019,100900,174400,275300
70919224108,2019,104600,370900,475500
70919224116,2019,103000,172000,275000
70919224124,2019,100500,308200,408700
70919224132,2019,98600,111500,210100
70919224140,2019,202000,161900,363900
70919224158,2019,96800,148100,244900
70919224166,2019,101300,315700,417000
70919224174,2019,101300,166700,268000
70919224182,2019,101300,164800,266100
70919224190,2019,101500,104400,205900
70919224207,2019,101500,185700,287200
70919224215,2019,101500,137600,239100
70919224223,2019,101300,144700,246000
70919224231,2019,101300,229700,331000
70919224249,2019,99900,160200,260100
70919225023,2019,134100,182000,316100
70919225031,2019,114700,130900,245600
70919225049,2019,104800,154300,259100
70919225057,2019,100900,189600,290500
70919225065,2019,101300,326100,427400
70919225073,2019,101300,203200,304500
70919225081,2019,101300,261700,363000
70919225099,2019,101300,157300,258600
70919225106,2019,101300,193700,295000
70919225114,2019,101500,195700,297200
70919225122,2019,101500,140300,241800
70919225130,2019,96800,210600,307400
70919225148,2019,101700,171800,273500
70919225156,2019,94000,185100,279100
70919225164,2019,102300,296700,399000
70919225172,2019,94000,252700,346700
70919225180,2019,103000,105100,208100
70919225198,2019,96900,198200,295100
70919225205,2019,100900,141600,242500
70919225213,2019,100900,255300,356200
70919225221,2019,101300,225500,326800
70919225239,2019,101300,177700,279000
70919225247,2019,109800,190600,300400
70919225255,2019,101300,187200,288500
70919225263,2019,101300,311300,412600
70919225271,2019,101300,141300,242600
70919225289,2019,104800,186700,291500
70919225297,2019,101300,204900,306200
70919225304,2019,101300,234900,336200
70919225312,2019,103000,229200,332200
70919226013,2019,111700,159900,271600
70919226021,2019,111700,224300,336000
70919226039,2019,111700,166000,277700
70919226047,2019,111700,257500,369200
70919226055,2019,111700,169000,280700
70919226063,2019,116000,139900,255900
70919226097,2019,96600,152900,249500
70919226104,2019,97600,270500,368100
70919226112,2019,94000,231700,325700
70919226120,2019,114700,156700,271400
70919226138,2019,101000,235900,336900
70919226146,2019,103700,224100,327800
70919226154,2019,102000,147000,249000
70919226162,2019,102000,213000,315000
70919226170,2019,102000,189000,291000
70919301013,2019,108900,217100,326000
70919301021,2019,102700,244100,346800
70919301039,2019,99300,340700,440000
70919301047,2019,88300,346500,434800
70919301055,2019,91900,253500,345400
70919301063,2019,92000,237400,329400
70919301071,2019,92200,279300,371500
70919301089,2019,94300,273100,367400
70919301097,2019,0,0,0
70919301104,2019,99800,232600,332400
70919301112,2019,100100,213500,313600
70919301120,2019,99800,159100,258900
70919301138,2019,93600,370100,463700
70919301146,2019,92600,196500,289100
70919302029,2019,99600,148500,248100
70919302037,2019,92300,184600,276900
70919302045,2019,100000,166500,266500
70919302053,2019,106400,230300,336700
70919302061,2019,107100,210600,317700
70919302079,2019,99300,232600,331900
70919302087,2019,94300,285800,380100
70919302095,2019,95100,278500,373600
70919302102,2019,93600,303700,397300
70919302110,2019,93600,276400,370000
70919302128,2019,98600,265000,363600
70919302136,2019,97000,279000,376000
70919302144,2019,97300,390100,487400
70919302152,2019,100200,391600,491800
70919302160,2019,89800,277300,367100
70919302178,2019,101900,191200,293100
70919302186,2019,96700,170100,266800
70919302194,2019,109600,195200,304800
70919302201,2019,97900,226400,324300
70919302219,2019,92300,195000,287300
70919302227,2019,91600,248000,339600
70919302235,2019,88300,227400,315700
70919302243,2019,92300,186900,279200
70919303019,2019,111700,327100,438800
70919303027,2019,100700,229900,330600
70919303035,2019,104100,236100,340200
70919303043,2019,98300,282500,380800
70919303051,2019,101200,237500,338700
70919303069,2019,101200,206600,307800
70919303077,2019,102000,173000,275000
70919303085,2019,101400,198200,299600
70919303093,2019,93000,215700,308700
70919303100,2019,88300,231900,320200
70919303118,2019,92900,216100,309000
70919303126,2019,104800,281000,385800
70919303134,2019,96700,290300,387000
70919303142,2019,94300,236900,331200
70919303150,2019,115200,249600,364800
70919303168,2019,102000,367600,469600
70919303176,2019,108700,393800,502500
70919304017,2019,98000,312500,410500
70919304025,2019,112200,270200,382400
70919304033,2019,115200,243100,358300
70919304041,2019,118200,325100,443300
70919304059,2019,102900,404200,507100
70919304067,2019,102400,283500,385900
70919304075,2019,101900,256100,358000
70919304083,2019,90900,185100,276000
70919304091,2019,102400,202200,304600
70919304108,2019,92200,213800,306000
70919304116,2019,87800,241300,329100
70919304124,2019,87800,176600,264400
70919304132,2019,87800,215300,303100
70919304140,2019,87800,191200,279000
70919304158,2019,0,0,0
70919304166,2019,94300,258100,352400
70919305015,2019,111500,381000,492500
70919305023,2019,108300,336400,444700
70919305031,2019,105200,266700,371900
70919305049,2019,102900,301200,404100
70919305057,2019,107100,362600,469700
70919305065,2019,113300,366700,480000
70919305073,2019,113600,355500,469100
70919305081,2019,109200,326000,435200
70919305099,2019,108900,301000,409900
70919305106,2019,130000,332200,462200
70919305114,2019,134400,341400,475800
70919305122,2019,128300,331400,459700
70919305130,2019,111700,324300,436000
70919305148,2019,114700,356900,471600
70919305156,2019,110800,308700,419500
70919305164,2019,110800,247200,358000
70919305172,2019,110000,293800,403800
70919305180,2019,112000,373700,485700
70919306013,2019,114600,253900,368500
70919306021,2019,116600,192000,308600
70919306039,2019,126800,241700,368500
70919306047,2019,136500,243700,380200
70919306055,2019,144100,256000,400100
70919306063,2019,121100,239500,360600
70919306071,2019,110800,206900,317700
70919306089,2019,103000,287100,390100
70919306097,2019,117000,178600,295600
70919306104,2019,104100,429400,533500
70919306112,2019,102700,356000,458700
70919306120,2019,124100,256200,380300
70919306138,2019,131800,404800,536600
70919306146,2019,168900,378300,547200
70919306154,2019,120900,333700,454600
70919306162,2019,104100,373000,477100
70919306170,2019,104400,333100,437500
70919306188,2019,107400,304800,412200
70919306196,2019,110800,330500,441300
70919306203,2019,102600,282800,385400
70919306211,2019,100600,280500,381100
70919306229,2019,100000,290500,390500
70919306237,2019,100100,456600,556700
70919306245,2019,100100,267500,367600
70919306253,2019,100800,290900,391700
70919306261,2019,118000,304900,422900
70919307037,2019,128100,369400,497500
70919307045,2019,109600,372200,481800
70919307053,2019,100600,362800,463400
70919307061,2019,100200,237100,337300
70919307079,2019,105200,186400,291600
70919307087,2019,102400,262200,364600
70919307095,2019,108700,152900,261600
70919307102,2019,108700,183900,292600
70919307110,2019,114700,188300,303000
70919307128,2019,112800,287400,400200
70919307136,2019,106300,319100,425400
70919307144,2019,111800,270300,382100
70919307152,2019,113300,185400,298700
70919307160,2019,132300,245700,378000
70919307178,2019,223400,251700,475100
70919307186,2019,192600,188900,381500
70919307194,2019,179000,241000,420000
70919307201,2019,131800,188200,320000
70919307219,2019,124300,192900,317200
70919307227,2019,118000,439000,557000
70919307235,2019,109900,244500,354400
70919307243,2019,98000,267500,365500
70919307251,2019,100200,184800,285000
70919308019,2019,100600,159200,259800
70919308027,2019,100000,168000,268000
70919308035,2019,100000,185700,285700
70919308043,2019,100000,172100,272100
70919308051,2019,97100,162900,260000
70919308069,2019,105300,168100,273400
70919308077,2019,102900,206100,309000
70919308085,2019,102900,216400,319300
70919308093,2019,100100,149200,249300
70919308100,2019,96300,188700,285000
70919309017,2019,103700,199300,303000
70919309025,2019,103000,181000,284000
70919309033,2019,109700,233300,343000
70919309041,2019,113300,173100,286400
70919309059,2019,112700,202200,314900
70919309067,2019,112200,227000,339200
70919309075,2019,109300,239400,348700
70919309083,2019,112000,208500,320500
70919309091,2019,115000,206300,321300
70919309108,2019,0,0,0
70919309124,2019,131500,215600,347100
70919310014,2019,109200,149500,258700
70919310022,2019,105200,125500,230700
70919310030,2019,106200,306700,412900
70919310048,2019,106800,180400,287200
70919310056,2019,105700,201000,306700
70919310064,2019,105700,168600,274300
70919310072,2019,107700,158200,265900
70919310080,2019,115000,175500,290500
70919310098,2019,117800,182000,299800
70919310105,2019,100700,176600,277300
70919310113,2019,105100,238600,343700
70919310121,2019,110800,232600,343400
70919310139,2019,100700,148400,249100
70919310147,2019,114300,269000,383300
70919310155,2019,111800,266800,378600
70919310163,2019,111800,295200,407000
70919310171,2019,111800,197300,309100
70919310189,2019,108900,227800,336700
70919310197,2019,111800,191900,303700
70919311012,2019,97400,234100,331500
70919311020,2019,97400,215900,313300
70919311038,2019,100800,228800,329600
70919311046,2019,100800,186100,286900
70919311054,2019,100800,151300,252100
70919311062,2019,100800,245600,346400
70919401011,2019,102000,295100,397100
70919401029,2019,101800,209100,310900
70919401037,2019,97200,231200,328400
70919401045,2019,97600,192500,290100
70919401053,2019,95500,186800,282300
70919401061,2019,96100,194400,290500
70919401079,2019,100200,232900,333100
70919401087,2019,101900,261400,363300
70919401095,2019,106100,199200,305300
70919401102,2019,112800,210300,323100
70919401110,2019,112600,191800,304400
70919401128,2019,111100,212300,323400
70919401136,2019,93500,164100,257600
70919401144,2019,97200,234600,331800
70919401152,2019,101800,185500,287300
70919401160,2019,96700,224500,321200
70919401178,2019,95000,179500,274500
70919401186,2019,98500,177100,275600
70919401194,2019,104500,198000,302500
70919401201,2019,99100,185200,284300
70919401219,2019,118800,234600,353400
70919401227,2019,118600,201900,320500
70919401235,2019,114500,211900,326400
70919401243,2019,117100,248500,365600
70919401251,2019,123200,254300,377500
70919401269,2019,116600,282400,399000
70919401277,2019,118500,243700,362200
70919401285,2019,139300,237400,376700
70919401293,2019,145400,236400,381800
70919401300,2019,135000,244000,379000
70919401318,2019,114300,308400,422700
70919401326,2019,148900,250800,399700
70919401334,2019,131100,239400,370500
70919401342,2019,140100,272600,412700
70919401350,2019,129200,186600,315800
70919401368,2019,124100,355000,479100
70919401376,2019,118600,290600,409200
70919401384,2019,116100,312500,428600
70919401392,2019,122600,256000,378600
70919401409,2019,120800,262600,383400
70919401417,2019,134900,278000,412900
70919401425,2019,126000,286800,412800
70919401433,2019,115300,345700,461000
70919401441,2019,114100,327800,441900
70919402019,2019,122100,230200,352300
70919402027,2019,114800,303100,417900
70919402035,2019,129600,216100,345700
70919402043,2019,116600,217300,333900
70919402051,2019,118800,269300,388100
70919402069,2019,118700,341000,459700
70919402077,2019,117300,235400,352700
70919402085,2019,115500,334500,450000
70919402093,2019,111500,250700,362200
70919402100,2019,111200,272800,384000
70919402118,2019,114300,272800,387100
70919402126,2019,112800,387700,500500
70919402134,2019,118800,327200,446000
70919402142,2019,120200,243600,363800
70919402150,2019,115900,342200,458100
70919402168,2019,118300,274900,393200
70919402176,2019,115500,223400,338900
70919402184,2019,113200,253900,367100
70919402192,2019,114500,305300,419800
70919402209,2019,112300,343500,455800
70919403017,2019,101700,236000,337700
70919403025,2019,102300,246100,348400
70919403033,2019,103400,276600,380000
70919403041,2019,111400,343900,455300
70919403059,2019,106800,352400,459200
70919403067,2019,106700,309200,415900
70919403075,2019,109300,283300,392600
70919403083,2019,106800,214900,321700
70919403091,2019,107000,340400,447400
70919403108,2019,108800,225000,333800
70919403116,2019,108200,289800,398000
70919403124,2019,113200,314200,427400
70919403132,2019,114500,303400,417900
70919403140,2019,117800,295400,413200
70919403158,2019,125100,301000,426100
70919403166,2019,134200,228500,362700
70919403174,2019,123700,238500,362200
70919403182,2019,118400,214000,332400
70919403190,2019,112000,222000,334000
70919403207,2019,114300,267500,381800
70919403215,2019,109600,237200,346800
70919403223,2019,115300,245400,360700
70919403231,2019,120100,268800,388900
70919403249,2019,128200,315000,443200
70919403257,2019,122200,384600,506800
70919403265,2019,115300,270700,386000
70919403273,2019,114300,301400,415700
70919403281,2019,111200,339600,450800
70919403299,2019,112800,292900,405700
70919403306,2019,116000,240500,356500
70919403314,2019,100300,247300,347600
70919403322,2019,105400,246000,351400
70919403330,2019,109300,290500,399800
70919403348,2019,109100,209400,318500
70919403356,2019,94800,235900,330700
70919403364,2019,103400,186300,289700
70919403372,2019,98800,210100,308900
70919404015,2019,114200,269100,383300
70919404023,2019,111400,190600,302000
70919404031,2019,111100,243000,354100
70919404049,2019,112000,209800,321800
70919404057,2019,111600,216000,327600
70919404065,2019,111100,264900,376000
